age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
72, Private,33680, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,-12,0,59, United-States, <=50K
31, Without-pay,36955, Bachelors,13, Married-civ-spouse, Sales, Own-child, White, Male,-50,0,46, United-States, <=50K
20, Private,86510, Some-college,10, Never-married, Farming-fishing, Own-child, White, Female,7,0,23, Nicaragua, <=50K
49, Private,129385, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,1,1,44, United-States, >50K
53, Federal-gov,104388, 10th,7, Divorced, Transport-moving, Not-in-family, White, Male,10,0,40, United-States, <=50K
23, Private,120334, 9th,6, Never-married, Priv-house-serv, Other-relative, White, Female,-3,0,40, El-Salvador, <=50K
17, Private,192814, Assoc-voc,7, Never-married, Adm-clerical, Own-child, White, Male,1,-1,31, United-States, <=50K
31, Private,37264, HS-grad,9, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, Poland, <=50K
44, Private,172222, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,17,1,45, United-States, >50K
33, Private,203436, Prof-school,15, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,-12,1,40, Vietnam, <=50K
43, Private,113358, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,32,0,45, United-States, >50K
57, Private,163906, Assoc-acdm,13, Married-civ-spouse, Tech-support, Husband, Black, Male,4,1,40, United-States, >50K
34, Private,95930, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,3609,0,40, United-States, <=50K
54, Private,183248, Bachelors,13, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,35,0,40, United-States, >50K
19, Private,227091, Some-college,10, Never-married, Protective-serv, Other-relative, White, Male,-5,0,18, United-States, <=50K
42, Private,165414, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,13,1,60, United-States, >50K
67, Local-gov,332640, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,15407,1,40, United-States, >50K
26, Private,325591, HS-grad,9, Widowed, Other-service, Not-in-family, White, Female,15,1,27, Cuba, <=50K
32, Local-gov,188325, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
39, Federal-gov,332280, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,17,1,46, United-States, >50K
37, Local-gov,144252, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,8,0,45, United-States, >50K
36, Private,289714, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, Black, Male,9,0,57, ?, <=50K
29, ?,50114, 5th-6th,4, Married-AF-spouse, ?, Wife, White, Female,0,1,12, United-States, <=50K
34, Private,233717, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,-19,0,22, Outlying-US(Guam-USVI-etc), <=50K
30, Private,196383, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,26,0,40, United-States, >50K
51, Private,129788, Some-college,10, Widowed, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,8,0,40, United-States, <=50K
37, ?,193960, 12th,6, Never-married, ?, Unmarried, White, Female,-12,0,21, Guatemala, <=50K
20, Private,136528, Some-college,10, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,-33,0,40, Philippines, <=50K
43, Private,177313, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Female,-18,2021,62, Cuba, <=50K
20, Private,208399, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,1,0,40, United-States, <=50K
26, Private,174067, Assoc-acdm,12, Never-married, Other-service, Not-in-family, White, Male,-1,0,45, United-States, <=50K
30, Private,259502, 5th-6th,4, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,-5,0,40, United-States, <=50K
34, Local-gov,15639, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,-1,1,40, United-States, >50K
53, Private,36632, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Male,0,1,45, United-States, <=50K
32, Private,218208, HS-grad,9, Married-AF-spouse, ?, Wife, White, Female,-17,1,21, United-States, <=50K
74, Private,26924, 1st-4th,3, Widowed, Priv-house-serv, Not-in-family, White, Female,12,1,20, United-States, <=50K
19, Private,240652, HS-grad,9, Never-married, Sales, Own-child, White, Male,26,0,45, United-States, <=50K
31, Private,416228, Bachelors,13, Separated, Adm-clerical, Own-child, White, Male,-12,1,40, United-States, >50K
35, State-gov,72900, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Female,6,0,45, United-States, <=50K
35, Private,111519, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,-19,1,61, United-States, >50K
31, Local-gov,186024, HS-grad,9, Married-civ-spouse, Protective-serv, Own-child, White, Male,-22,1,40, United-States, <=50K
50, Private,190500, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,27,1,45, United-States, >50K
34, Self-emp-not-inc,204830, 10th,7, Never-married, Exec-managerial, Not-in-family, White, Male,15,0,30, United-States, <=50K
33, Private,207380, Assoc-acdm,13, Married-civ-spouse, Exec-managerial, Wife, White, Male,3591,1,40, Ecuador, >50K
26, Private,89589, 11th,7, Never-married, Prof-specialty, Not-in-family, White, Female,-12,0,40, United-States, <=50K
39, Private,58131, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,8,0,46, United-States, >50K
29, Private,201671, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,10,1,40, Mexico, <=50K
42, Private,220126, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-3,0,40, Laos, <=50K
55, Private,164248, 5th-6th,3, Married-civ-spouse, Sales, Husband, White, Male,11,1,22, Mexico, >50K
44, Private,108419, 5th-6th,5, Never-married, Priv-house-serv, Not-in-family, White, Female,-17,1,20, Dominican-Republic, <=50K
56, ?,169521, 10th,7, Divorced, ?, Not-in-family, White, Male,-14,1,40, United-States, <=50K
35, Self-emp-inc,123477, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,3421,0,45, United-States, >50K
51, Private,26443, HS-grad,9, Married-civ-spouse, Transport-moving, Wife, Amer-Indian-Eskimo, Male,12,1,38, United-States, >50K
27, Private,191434, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-10,0,40, United-States, <=50K
38, State-gov,170425, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,-9,0,40, United-States, <=50K
17, Private,163091, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Black, Male,40,1,45, United-States, <=50K
20, Private,214774, Some-college,10, Never-married, Craft-repair, Other-relative, White, Male,6,0,40, United-States, <=50K
30, Private,294463, 7th-8th,4, Never-married, Other-service, Other-relative, White, Male,-22,1,45, Mexico, <=50K
44, Private,157270, Bachelors,13, Divorced, Other-service, Not-in-family, White, Female,-5,0,40, United-States, <=50K
23, Private,57524, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Female,-2,1,40, United-States, <=50K
36, Private,167236, HS-grad,9, Widowed, Sales, Unmarried, White, Female,20,0,40, United-States, <=50K
67, State-gov,182847, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,12,1,40, United-States, <=50K
24, ?,148411, HS-grad,9, Never-married, ?, Own-child, White, Male,15,2,21, United-States, <=50K
29, Local-gov,49188, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Male,-11,0,40, United-States, <=50K
23, Private,40365, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,-4,0,71, United-States, <=50K
31, Federal-gov,189698, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,-13,1,46, United-States, >50K
40, Private,183259, Assoc-voc,11, Divorced, Adm-clerical, Not-in-family, White, Male,-1,0,40, United-States, <=50K
48, Private,226735, 7th-8th,6, Married-civ-spouse, Other-service, Husband, White, Male,-25,1,40, United-States, >50K
51, Private,44944, Assoc-voc,11, Divorced, Exec-managerial, Not-in-family, White, Female,8,0,40, United-States, <=50K
34, Private,187664, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female,-14,0,30, United-States, <=50K
33, Private,260448, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,11,0,46, United-States, <=50K
65, Local-gov,174252, Some-college,10, Widowed, Prof-specialty, Not-in-family, White, Female,2,0,40, United-States, <=50K
51, Private,151654, 1st-4th,2, Divorced, Other-service, Not-in-family, White, Male,3,0,40, Mexico, <=50K
30, Private,164012, 11th,13, Never-married, Other-service, Not-in-family, White, Male,21,0,40, United-States, <=50K
38, ?,222900, Assoc-voc,11, Never-married, ?, Not-in-family, Other, Female,13,1,40, Philippines, <=50K
32, Private,173289, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Self-emp-not-inc,189761, Some-college,10, Never-married, Other-service, Own-child, White, Female,2,0,23, United-States, <=50K
45, Private,145882, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
29, Self-emp-not-inc,73133, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,4490,0,58, United-States, >50K
46, Private,252332, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,21,1,40, United-States, <=50K
44, Private,206069, Bachelors,13, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,-9,1,57, ?, <=50K
56, Private,171927, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,14,1,62, United-States, >50K
30, Private,166861, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,-7,1,40, United-States, <=50K
55, Self-emp-not-inc,90974, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,12,0,45, United-States, <=50K
44, Private,163262, Some-college,10, Married-civ-spouse, Other-service, Wife, Black, Female,27,1,40, Jamaica, >50K
31, Private,136861, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,4,0,22, United-States, <=50K
29, Private,115273, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, White, Female,-2,1,37, United-States, <=50K
49, Private,179653, 5th-6th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-21,0,27, Ecuador, <=50K
69, Self-emp-inc,299504, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,3596,0,40, United-States, >50K
35, Private,334836, Some-college,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,8131,1,40, United-States, >50K
56, Private,98400, 5th-6th,4, Married-civ-spouse, Other-service, Husband, White, Male,-30,0,45, El-Salvador, <=50K
69, Self-emp-not-inc,218399, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,4337,0,66, United-States, >50K
17, Private,122824, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,27,1,25, United-States, <=50K
33, Private,153342, Some-college,10, Never-married, Protective-serv, Not-in-family, Black, Male,5,0,20, United-States, <=50K
42, Private,322717, HS-grad,13, Never-married, Prof-specialty, Unmarried, White, Female,3,1,46, United-States, >50K
27, Local-gov,171684, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,-13,2203,44, United-States, <=50K
28, Private,221269, Doctorate,14, Never-married, Prof-specialty, Unmarried, White, Female,-16,0,15, United-States, <=50K
22, Private,247838, HS-grad,9, Widowed, Priv-house-serv, Not-in-family, White, Female,-27,1,40, Dominican-Republic, <=50K
29, Self-emp-inc,190715, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,15058,2,52, Japan, >50K
41, Private,282776, Some-college,10, Never-married, Other-service, Not-in-family, Black, Male,9,2146,40, United-States, <=50K
30, Private,84731, Doctorate,16, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,9,1,61, United-States, <=50K
30, Private,254652, 1st-4th,2, Married-civ-spouse, Craft-repair, Husband, White, Male,-16,0,40, El-Salvador, <=50K
26, Private,223200, HS-grad,9, Never-married, Sales, Own-child, Other, Male,4,0,11, Italy, <=50K
30, Private,257374, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,-1,1,40, United-States, <=50K
18, ?,144171, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,8,0,40, United-States, <=50K
37, Private,70509, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,-19,0,40, United-States, <=50K
38, Private,28083, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,-4,0,35, United-States, <=50K
40, Private,224106, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-22,1,40, United-States, <=50K
65, State-gov,438936, Prof-school,16, Married-civ-spouse, Farming-fishing, Husband, White, Male,9,1,25, United-States, <=50K
57, Self-emp-not-inc,103332, Doctorate,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,29,1,22, United-States, >50K
31, Private,127567, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Female,33,1,37, United-States, >50K
20, Private,149963, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,4180,1,40, United-States, <=50K
58, Private,232363, Preschool,2, Divorced, Machine-op-inspct, Not-in-family, White, Female,-18,-1,40, Cuba, <=50K
46, Private,248290, Some-college,10, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,-23,0,36, United-States, <=50K
30, Private,228963, Some-college,10, Never-married, Sales, Not-in-family, White, Male,13,0,44, United-States, <=50K
77, Self-emp-not-inc,138024, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,14,1,51, United-States, >50K
57, Private,91368, Doctorate,16, Married-civ-spouse, Adm-clerical, Husband, White, Male,9,1,20, United-States, >50K
38, Private,168379, HS-grad,9, Widowed, Exec-managerial, Unmarried, White, Female,25,1,37, United-States, >50K
60, Private,212905, HS-grad,9, Widowed, Other-service, Not-in-family, White, Male,-3,0,40, United-States, <=50K
32, Private,199880, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,-1,0,50, United-States, <=50K
34, Local-gov,45113, Assoc-voc,11, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,3,1,50, United-States, <=50K
30, Private,175207, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-15,-1,40, United-States, <=50K
18, Private,167984, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,2,0,40, Peru, <=50K
57, ?,181812, 10th,6, Married-civ-spouse, ?, Wife, Asian-Pac-Islander, Female,12,1,40, Cuba, <=50K
63, Federal-gov,41079, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,5,0,40, United-States, >50K
35, Private,28853, Assoc-acdm,12, Never-married, Exec-managerial, Own-child, White, Male,-12,0,60, United-States, <=50K
31, Private,346724, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,8,1,64, Mexico, <=50K
30, Private,215021, 11th,7, Divorced, Machine-op-inspct, Unmarried, White, Female,14,1906,40, El-Salvador, <=50K
25, Private,256321, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,-3,1,46, United-States, <=50K
28, State-gov,76730, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,-14,0,35, United-States, <=50K
38, Private,377829, 11th,7, Never-married, Prof-specialty, Not-in-family, Black, Male,-14,0,40, United-States, <=50K
19, ?,151164, HS-grad,9, Never-married, ?, Own-child, White, Female,13,0,40, United-States, <=50K
31, Private,125486, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male,-5,0,46, Columbia, <=50K
22, Private,119477, HS-grad,9, Never-married, Craft-repair, Other-relative, White, Female,29,0,40, United-States, <=50K
71, Self-emp-inc,230694, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,18,0,63, United-States, >50K
35, Private,250969, HS-grad,9, Widowed, Exec-managerial, Unmarried, White, Female,3,1,40, South, <=50K
55, Private,177644, 7th-8th,3, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,-18,0,40, Philippines, <=50K
20, Private,45713, HS-grad,9, Never-married, Sales, Own-child, White, Male,15,1,40, United-States, <=50K
33, Private,151866, HS-grad,9, Widowed, Sales, Not-in-family, White, Female,33,1,40, United-States, <=50K
20, Private,183755, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,5,0,40, United-States, <=50K
28, Private,193292, 7th-8th,3, Never-married, Other-service, Not-in-family, White, Female,2,0,25, Dominican-Republic, <=50K
44, Private,215560, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,3,0,40, United-States, <=50K
29, Local-gov,259612, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,-12,0,44, United-States, <=50K
59, ?,174214, HS-grad,9, Divorced, ?, Not-in-family, Black, Male,-5,1,40, United-States, <=50K
19, Private,200056, Assoc-voc,11, Never-married, Craft-repair, Own-child, White, Male,22,0,40, United-States, <=50K
55, Private,62180, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,20,1,45, United-States, >50K
21, Private,407188, HS-grad,9, Never-married, Exec-managerial, Unmarried, White, Female,-10,1,36, United-States, <=50K
23, Federal-gov,226664, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,-22,0,36, United-States, <=50K
51, Self-emp-inc,185884, HS-grad,9, Divorced, Sales, Unmarried, White, Male,29,0,50, United-States, <=50K
21, ?,179679, 9th,6, Never-married, ?, Own-child, White, Female,9,1,40, United-States, <=50K
38, Private,154308, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,20,0,22, Outlying-US(Guam-USVI-etc), <=50K
32, ?,325026, 12th,7, Never-married, ?, Husband, Other, Male,19,0,40, United-States, <=50K
39, Private,150364, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,21,1,45, United-States, <=50K
19, Private,288338, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,14,1,21, United-States, <=50K
40, State-gov,38584, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,7,0,45, United-States, <=50K
55, Self-emp-not-inc,203709, 7th-8th,14, Divorced, Farming-fishing, Not-in-family, Other, Male,20,0,31, ?, <=50K
58, Self-emp-inc,197951, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,15165,0,60, United-States, >50K
57, Private,219221, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,-21,0,44, United-States, <=50K
31, Private,203601, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,11,1,64, United-States, <=50K
34, Private,132444, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,3384,0,45, United-States, <=50K
34, Private,168489, HS-grad,9, Separated, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,11,1,40, United-States, <=50K
39, Private,259647, Assoc-voc,11, Never-married, Craft-repair, Husband, White, Male,-4,1,40, United-States, <=50K
37, Private,159305, Masters,14, Married-civ-spouse, Adm-clerical, Husband, Other, Male,6,1,50, United-States, <=50K
34, Local-gov,296985, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,62, United-States, >50K
37, Private,174529, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,-1,0,57, Japan, <=50K
30, Private,111654, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Female,15,0,40, United-States, <=50K
64, Private,129994, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,30,1,40, United-States, >50K
58, Private,190458, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,19,0,44, United-States, <=50K
39, Private,186394, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,22,0,62, United-States, <=50K
35, Federal-gov,287290, Assoc-acdm,13, Divorced, Tech-support, Not-in-family, Black, Female,10,0,40, United-States, <=50K
29, Self-emp-inc,182617, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,10,1,39, United-States, >50K
34, Private,109458, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,8088,1,45, United-States, >50K
37, State-gov,174699, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,7,1,40, Columbia, >50K
32, Private,175016, HS-grad,9, Separated, Sales, Unmarried, White, Female,15,0,40, United-States, <=50K
32, Self-emp-not-inc,177888, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,-19,1,17, ?, <=50K
21, Private,102088, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,-3,-1,40, United-States, <=50K
32, ?,96780, 7th-8th,4, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,3230,1,22, Japan, >50K
34, Private,157633, Masters,14, Married-AF-spouse, Prof-specialty, Wife, White, Female,24,1,21, United-States, >50K
29, Local-gov,258875, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Male,14,1,40, United-States, <=50K
38, Private,181205, HS-grad,9, Married-civ-spouse, Sales, Unmarried, White, Male,21,0,40, United-States, <=50K
21, Private,165237, 10th,5, Never-married, Craft-repair, Not-in-family, Other, Male,1,0,22, ?, <=50K
45, Self-emp-not-inc,109974, Some-college,10, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,-9,1,40, India, <=50K
42, Without-pay,183505, Assoc-voc,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,5,0,35, United-States, <=50K
18, Never-worked,211706, 10th,6, Never-married, ?, Own-child, White, Male,2,0,13, United-States, <=50K
25, Private,55350, Bachelors,13, Never-married, Handlers-cleaners, Own-child, White, Male,2,0,72, United-States, <=50K
45, Private,281090, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,-10,1,40, United-States, <=50K
31, Self-emp-inc,198073, Prof-school,16, Married-civ-spouse, Other-service, Husband, White, Male,18,0,60, United-States, >50K
43, Private,225053, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,-5,0,40, United-States, <=50K
41, Local-gov,168385, HS-grad,9, Divorced, Other-service, Not-in-family, White, Male,40,0,46, United-States, <=50K
38, Private,86757, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,-15,1,40, United-States, >50K
18, ?,174522, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,10, United-States, <=50K
16, Private,278265, Bachelors,10, Never-married, Other-service, Own-child, White, Male,-12,0,40, United-States, <=50K
22, Private,162388, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,6,1,46, United-States, <=50K
48, Private,204336, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,9,-1,44, United-States, <=50K
18, Private,184375, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,29,1,8, United-States, <=50K
32, Private,158513, Bachelors,13, Never-married, Sales, Husband, Asian-Pac-Islander, Male,15,1,66, South, <=50K
59, Private,216905, 7th-8th,4, Widowed, Priv-house-serv, Not-in-family, White, Female,-5,0,36, Dominican-Republic, <=50K
60, Private,348315, 5th-6th,4, Widowed, Priv-house-serv, Not-in-family, White, Female,-23,0,45, Mexico, <=50K
33, ?,364796, HS-grad,9, Married-civ-spouse, ?, Husband, White, Female,19,0,11, United-States, <=50K
33, Self-emp-not-inc,297567, 1st-4th,1, Divorced, Farming-fishing, Not-in-family, White, Male,-33,0,40, El-Salvador, <=50K
37, Local-gov,331054, Bachelors,13, Married-spouse-absent, Other-service, Unmarried, Asian-Pac-Islander, Female,-17,1,17, Cambodia, <=50K
31, Private,203002, Some-college,9, Separated, Handlers-cleaners, Unmarried, Black, Male,5,0,40, United-States, <=50K
38, Federal-gov,258275, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,6,1,40, United-States, >50K
32, Private,275894, Bachelors,13, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,4,1,40, Vietnam, <=50K
44, Private,30275, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,-22,1,46, United-States, >50K
52, Private,218636, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,-4,0,45, ?, <=50K
40, Private,238138, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,-19,1,46, United-States, <=50K
39, Local-gov,204356, Bachelors,13, Separated, Prof-specialty, Not-in-family, Black, Female,-16,0,40, United-States, <=50K
40, Local-gov,340316, 1st-4th,3, Never-married, Protective-serv, Not-in-family, White, Male,-16,1,40, United-States, <=50K
26, Local-gov,152613, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,-11,1,19, United-States, <=50K
30, Federal-gov,168285, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,-7,1,44, ?, <=50K
50, Local-gov,244534, 7th-8th,6, Married-civ-spouse, Protective-serv, Husband, White, Male,10,1,102, United-States, >50K
34, Private,150508, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,5,1,46, United-States, >50K
27, Private,199590, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,26,1,15, United-States, <=50K
19, Private,171576, HS-grad,9, Never-married, Sales, Own-child, White, Female,8,0,18, United-States, <=50K
61, Self-emp-not-inc,156425, HS-grad,9, Widowed, Other-service, Not-in-family, Black, Male,8,1,40, Mexico, <=50K
43, Private,149069, HS-grad,9, Separated, Machine-op-inspct, Unmarried, White, Female,12,1,40, United-States, <=50K
39, Private,237330, Bachelors,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,10,1,40, United-States, <=50K
33, Private,344557, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,32,1,62, United-States, >50K
40, Private,34594, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,-6,0,55, Scotland, >50K
29, Local-gov,325811, Assoc-acdm,13, Married-civ-spouse, Prof-specialty, Wife, White, Male,7,2,40, Iran, <=50K
28, Private,203698, Some-college,10, Never-married, Machine-op-inspct, Unmarried, White, Female,11,0,45, United-States, <=50K
62, Private,97867, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,1,1,59, United-States, <=50K
25, Private,403242, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,33,2257,74, United-States, <=50K
31, Private,186976, Some-college,10, Never-married, Other-service, Not-in-family, Black, Female,-17,0,40, United-States, <=50K
35, Private,136729, HS-grad,9, Divorced, Sales, Unmarried, White, Female,34,0,46, El-Salvador, <=50K
35, Private,266108, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,39,2,46, United-States, >50K
34, Private,125076, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,27,1,17, United-States, >50K
41, Private,245728, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,26,0,45, United-States, >50K
32, ?,353374, HS-grad,9, Married-AF-spouse, ?, Other-relative, White, Female,-7,1926,40, United-States, <=50K
30, Private,169578, HS-grad,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,8,1900,36, United-States, >50K
41, Private,152952, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,-3,1,40, Hong, <=50K
23, Private,176073, Some-college,10, Married-AF-spouse, Exec-managerial, Other-relative, White, Female,1,0,14, El-Salvador, <=50K
32, Private,228265, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,-4,0,32, El-Salvador, <=50K
47, Private,163595, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Female,-3,1,36, United-States, <=50K
38, Private,292013, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,18,0,46, United-States, >50K
34, Private,263966, 12th,8, Never-married, Craft-repair, Husband, White, Male,-23,0,40, Mexico, <=50K
60, Private,179715, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,-6,1,46, United-States, >50K
30, Private,290132, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,-1,0,40, United-States, <=50K
34, Private,87816, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,15,0,46, United-States, >50K
31, Private,207485, 1st-4th,2, Never-married, Craft-repair, Not-in-family, White, Male,-2,1,46, Mexico, <=50K
