age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
50, Private,265202, 9th,4, Divorced, Transport-moving, Not-in-family, Other, Male,6,1,50, Puerto-Rico, <=50K
21, Private,68988, 11th,4, Never-married, Transport-moving, Not-in-family, White, Male,16,0,49, United-States, <=50K
45, Private,224897, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,16371,0,50, United-States, >50K
38, Private,235494, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-22,1,49, United-States, <=50K
35, Private,274366, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,42,0,49, Mexico, >50K
25, Self-emp-inc,196663, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,36,-1,49, United-States, >50K
46, Private,264868, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,22,0,46, United-States, <=50K
50, Private,57623, Masters,14, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,33,1,49, United-States, >50K
36, State-gov,423153, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,-7,0,36, United-States, <=50K
42, ?,180682, Bachelors,13, Divorced, ?, Other-relative, White, Male,48,2,40, United-States, >50K
39, Private,64817, Some-college,10, Separated, Exec-managerial, Not-in-family, White, Female,-9,0,49, United-States, <=50K
32, Private,154652, 9th,3, Never-married, Other-service, Not-in-family, White, Male,-6,2,30, Mexico, <=50K
39, Private,187693, Bachelors,13, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,11,1,66, Thailand, <=50K
41, Private,311916, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,25,1,49, United-States, <=50K
37, Private,215883, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,7914,-1,49, United-States, >50K
28, Private,73314, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,14,0,17, United-States, <=50K
45, Private,401831, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-21,1,48, United-States, <=50K
34, Private,288512, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Male,-6,0,49, Yugoslavia, <=50K
40, Private,194734, Masters,14, Divorced, Adm-clerical, Unmarried, Black, Female,-5,1,51, United-States, <=50K
22, Private,148378, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,39,0,30, United-States, <=50K
43, Private,225309, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,13,0,16, Mexico, >50K
29, Private,231046, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,17,2283,49, United-States, <=50K
28, Private,369711, Some-college,10, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,96,0,50, Hong, <=50K
48, Private,324750, Masters,14, Never-married, Adm-clerical, Not-in-family, Black, Male,9,1,49, United-States, <=50K
32, Private,560889, 5th-6th,2, Never-married, Other-service, Not-in-family, Other, Male,-10,-1,40, Mexico, <=50K
40, Private,218563, Assoc-acdm,13, Married-spouse-absent, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,23,1,51, Thailand, <=50K
19, Private,262259, HS-grad,9, Never-married, Transport-moving, Other-relative, White, Male,11,0,21, Thailand, <=50K
47, Private,371840, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-12,1,40, United-States, <=50K
33, Self-emp-not-inc,54239, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,40,1,49, United-States, <=50K
40, Private,158247, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female,18,0,51, United-States, <=50K
25, Private,202196, Prof-school,15, Divorced, Prof-specialty, Not-in-family, White, Male,-15,1,49, ?, >50K
38, Private,214716, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-26,1,49, United-States, <=50K
48, Private,326017, Masters,14, Married-civ-spouse, Other-service, Not-in-family, White, Male,21,1,35, Guatemala, <=50K
44, Private,202011, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,45,1,40, Germany, <=50K
36, Without-pay,177284, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, White, Male,0,1,48, United-States, <=50K
33, Private,218108, Assoc-acdm,12, Never-married, Craft-repair, Own-child, White, Male,3,-1,49, United-States, <=50K
31, Private,249319, Assoc-acdm,12, Never-married, Adm-clerical, Own-child, Black, Female,28,0,40, United-States, <=50K
37, Private,379690, HS-grad,9, Never-married, Craft-repair, Other-relative, White, Male,4,0,40, United-States, <=50K
15, Private,350485, HS-grad,9, Never-married, ?, Own-child, Amer-Indian-Eskimo, Male,-6,-1,20, United-States, <=50K
50, Private,328433, Masters,14, Widowed, Exec-managerial, Not-in-family, White, Male,43,0,49, Germany, <=50K
47, Private,294679, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,45,0,49, United-States, >50K
33, Private,492422, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,56,0,49, Philippines, >50K
35, Private,530727, 12th,8, Married-civ-spouse, Transport-moving, Husband, White, Male,14,2,14, United-States, <=50K
63, Private,248988, HS-grad,9, Widowed, Farming-fishing, Unmarried, White, Male,7,1,40, United-States, <=50K
39, Private,47111, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,-25,1,50, United-States, <=50K
39, Private,198171, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,-33,1,49, United-States, <=50K
43, Private,209011, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-52,0,49, United-States, <=50K
35, Private,248432, Prof-school,15, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,35,-2,50, India, <=50K
29, Local-gov,214114, Doctorate,15, Never-married, Prof-specialty, Not-in-family, Black, Male,-49,0,36, United-States, <=50K
35, Private,189757, 9th,5, Never-married, Other-service, Not-in-family, Black, Male,20,3,30, United-States, <=50K
37, Private,223631, Some-college,10, Never-married, Transport-moving, Not-in-family, Other, Male,41,1,40, Puerto-Rico, <=50K
47, Private,338175, Some-college,10, Married-spouse-absent, Other-service, Not-in-family, Other, Male,16,0,49, United-States, <=50K
30, Private,230875, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,-71,0,48, United-States, <=50K
40, Private,388537, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,11,0,40, United-States, >50K
26, Private,195347, Some-college,10, Never-married, Adm-clerical, Not-in-family, Other, Female,4,2,40, Trinadad&Tobago, <=50K
31, Private,388178, HS-grad,9, Married-civ-spouse, Craft-repair, Other-relative, White, Male,2624,0,40, United-States, <=50K
21, Private,407649, HS-grad,6, Never-married, Other-service, Not-in-family, White, Female,-6,2467,21, Guatemala, <=50K
34, Self-emp-not-inc,208360, HS-grad,9, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,-26,0,50, United-States, <=50K
44, Private,288832, Some-college,10, Married-spouse-absent, Sales, Not-in-family, White, Male,65,0,49, United-States, >50K
45, State-gov,411827, HS-grad,9, Never-married, Transport-moving, Not-in-family, Black, Male,10,0,50, United-States, <=50K
25, Private,520129, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,44,1,49, Mexico, <=50K
49, Private,412044, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Male,38,0,33, United-States, <=50K
17, Self-emp-not-inc,186504, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,2,1,29, United-States, <=50K
47, Private,244303, HS-grad,9, Married-spouse-absent, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,69,-1,37, Italy, <=50K
41, Private,177918, Assoc-voc,11, Divorced, Other-service, Unmarried, White, Female,-19,2,36, Germany, <=50K
66, Private,298553, HS-grad,9, Divorced, Other-service, Not-in-family, White, Male,-7,1,17, United-States, <=50K
29, Private,407143, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-13,1,49, United-States, <=50K
19, Private,216729, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,12,1,17, United-States, <=50K
44, Private,159591, Prof-school,15, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,-72,0,40, United-States, <=50K
17, Private,107347, Some-college,13, Never-married, Adm-clerical, Own-child, White, Male,-13,1,18, United-States, <=50K
37, Private,222028, HS-grad,9, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,-14,0,46, Italy, <=50K
31, Private,275305, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7842,1,49, United-States, <=50K
43, Private,207555, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,-18,0,18, United-States, <=50K
32, Private,254815, HS-grad,9, Married-spouse-absent, Craft-repair, Other-relative, Asian-Pac-Islander, Male,5,0,40, Thailand, <=50K
28, Private,376934, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,-68,0,14, Cuba, <=50K
23, Private,210944, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,2,40, United-States, <=50K
43, Federal-gov,380092, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-23,0,48, United-States, <=50K
49, ?,386908, HS-grad,9, Widowed, ?, Not-in-family, White, Female,32,1,14, United-States, <=50K
48, Private,399034, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,-4,0,20, United-States, <=50K
30, Private,267400, 11th,7, Divorced, Other-service, Not-in-family, White, Male,-5,0,48, United-States, <=50K
45, Self-emp-not-inc,210419, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,31,1,49, United-States, <=50K
50, Private,270115, Some-college,10, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,36,-1,19, Thailand, <=50K
32, Private,293856, HS-grad,9, Never-married, Transport-moving, Not-in-family, Other, Male,7,1,49, Mexico, <=50K
40, Private,275419, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Male,21,1,40, United-States, <=50K
59, ?,218024, 10th,6, Divorced, ?, Not-in-family, White, Male,31,2,15, United-States, <=50K
43, Private,273899, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,10,0,36, United-States, <=50K
39, Private,301685, Assoc-acdm,3, Married-civ-spouse, Transport-moving, Husband, White, Male,12,-1,40, United-States, <=50K
29, Private,318013, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,6,1,49, Mexico, <=50K
19, Private,350787, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,20,1,49, United-States, <=50K
58, Private,234128, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,8588,0,50, England, >50K
52, Private,315562, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,41,-1,49, Holand-Netherlands, <=50K
18, Private,193332, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,-2,1,40, Haiti, <=50K
44, Self-emp-not-inc,215766, HS-grad,9, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,5,0,49, United-States, <=50K
49, Private,163076, Prof-school,3, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,24,0,21, India, <=50K
34, Self-emp-not-inc,314390, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,54,1,50, United-States, <=50K
51, Private,377843, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7767,2105,50, United-States, >50K
24, Local-gov,555166, Some-college,10, Never-married, Protective-serv, Not-in-family, Black, Male,27,0,40, United-States, <=50K
38, Private,176824, Masters,14, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,-22,1,50, Peru, <=50K
41, Local-gov,356832, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Black, Male,37,-1,44, United-States, <=50K
44, Private,393326, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,1,0,44, United-States, <=50K
34, Private,387367, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7845,0,44, United-States, <=50K
51, Private,214509, Some-college,10, Widowed, Adm-clerical, Not-in-family, White, Female,36,1,49, Cuba, <=50K
34, Private,268518, HS-grad,9, Divorced, Sales, Unmarried, White, Female,4006,0,49, United-States, <=50K
61, Private,246251, Bachelors,13, Married-spouse-absent, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,16636,0,50, England, <=50K
59, Private,141965, HS-grad,9, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,1,1,37, United-States, <=50K
44, Private,199537, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7809,0,50, United-States, >50K
43, Private,259609, Assoc-acdm,13, Married-spouse-absent, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,78,0,50, Italy, <=50K
49, Private,271085, Bachelors,13, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,38,1,49, United-States, <=50K
42, Self-emp-not-inc,55601, Prof-school,15, Divorced, Prof-specialty, Not-in-family, White, Male,-37,1,50, United-States, <=50K
39, Local-gov,311619, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,43, United-States, <=50K
22, Private,314206, Some-college,10, Never-married, Other-service, Not-in-family, Black, Female,33,1,5, United-States, <=50K
63, Private,289835, HS-grad,9, Divorced, Other-service, Not-in-family, White, Male,4,1,30, United-States, <=50K
50, Private,196559, HS-grad,9, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,23,0,40, United-States, <=50K
46, Private,511958, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,26,1,49, Mexico, >50K
36, Private,197536, 9th,5, Divorced, Other-service, Not-in-family, White, Male,13,2,40, United-States, <=50K
50, Private,217532, 10th,6, Widowed, Other-service, Not-in-family, White, Male,48,1,49, United-States, <=50K
45, Private,372592, Bachelors,13, Married-spouse-absent, Adm-clerical, Not-in-family, Black, Female,16,2293,49, United-States, <=50K
31, Private,281725, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,40,0,40, Hungary, <=50K
45, Private,319831, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,21,1,50, ?, >50K
19, Private,266029, 5th-6th,7, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Male,10,0,20, Thailand, <=50K
37, Self-emp-not-inc,216700, Bachelors,13, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,6,2,30, Thailand, <=50K
44, Private,215303, Masters,14, Never-married, Transport-moving, Not-in-family, White, Female,21,0,49, United-States, <=50K
51, Private,372699, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Male,30,1,51, United-States, <=50K
37, Private,157887, Assoc-acdm,9, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,40,-1,20, India, <=50K
42, Private,337825, Assoc-acdm,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,-10,-1,49, United-States, <=50K
37, Private,242024, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,-20,-1,40, United-States, <=50K
48, Private,396500, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,-56,0,14, United-States, <=50K
43, Private,294948, Assoc-acdm,3, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,5,-1,49, Taiwan, <=50K
41, Private,150700, Assoc-acdm,12, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,6,-1,67, ?, <=50K
39, Private,309741, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7943,-1,40, United-States, >50K
36, Private,363580, Assoc-acdm,12, Married-spouse-absent, Craft-repair, Husband, White, Male,-13,-1,50, ?, <=50K
39, Never-worked,245304, 7th-8th,4, Divorced, Transport-moving, Not-in-family, White, Male,52,-1,51, United-States, <=50K
42, Private,214918, 9th,5, Never-married, Other-service, Not-in-family, Black, Male,-2,1,40, El-Salvador, <=50K
42, Local-gov,406872, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,-22,0,35, United-States, <=50K
33, Private,202866, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Male,-53,0,34, Cuba, <=50K
36, Private,203825, Bachelors,13, Separated, Adm-clerical, Not-in-family, White, Female,19,0,45, United-States, <=50K
54, Private,389549, HS-grad,9, Never-married, Prof-specialty, Not-in-family, Black, Male,44,1,40, United-States, <=50K
48, Federal-gov,236532, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,-36,-1,40, United-States, <=50K
42, Private,261149, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,7570,-1,50, United-States, <=50K
46, Federal-gov,228997, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,-30,-2,40, United-States, <=50K
27, Private,426546, Assoc-acdm,13, Married-spouse-absent, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,19,1,50, Vietnam, <=50K
58, Private,285666, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,27,1,43, United-States, <=50K
32, Private,316140, Bachelors,13, Never-married, Exec-managerial, Not-in-family, Black, Male,25,1,50, United-States, <=50K
32, Private,203088, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,-71,-1,28, Columbia, <=50K
54, State-gov,452542, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,16,1721,40, United-States, <=50K
36, Private,192397, 5th-6th,3, Married-spouse-absent, Transport-moving, Other-relative, Asian-Pac-Islander, Male,0,0,30, Thailand, <=50K
47, Self-emp-not-inc,64468, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,50,1,49, Thailand, <=50K
23, Private,274680, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,39,1,49, United-States, <=50K
54, Private,359670, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,29,1,21, United-States, <=50K
39, Private,260603, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,-14,-1,48, United-States, >50K
41, Private,256484, 10th,6, Divorced, Other-service, Not-in-family, White, Male,10,1,30, United-States, <=50K
22, Private,308832, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,52,1,40, United-States, <=50K
34, Private,292747, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,13,0,49, Mexico, <=50K
34, Private,393755, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,-13,0,35, United-States, <=50K
26, Private,192378, Some-college,10, Divorced, Farming-fishing, Not-in-family, White, Male,44,1,49, United-States, >50K
19, Private,276117, 11th,7, Never-married, Handlers-cleaners, Husband, Black, Male,16,0,40, United-States, <=50K
35, Private,402187, 5th-6th,3, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,1,49, Mexico, <=50K
46, Private,199457, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,45,0,17, United-States, <=50K
50, Private,293470, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,8495,0,49, United-States, >50K
32, Private,567042, 5th-6th,3, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,21,0,48, Mexico, <=50K
45, Federal-gov,419925, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,-37,-2,49, United-States, >50K
44, Private,521206, 5th-6th,3, Married-civ-spouse, Transport-moving, Husband, White, Male,3786,0,48, Mexico, <=50K
38, Federal-gov,245312, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,15,1869,40, United-States, <=50K
53, Private,185510, Some-college,10, Divorced, Exec-managerial, Unmarried, Black, Female,-9,0,40, United-States, <=50K
54, Private,199434, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,8751,0,50, United-States, >50K
39, Private,309699, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,-16,1,40, United-States, <=50K
39, Private,205510, Bachelors,13, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,23,1999,44, United-States, <=50K
46, Private,401648, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-18,0,40, Canada, <=50K
43, Private,232761, 5th-6th,5, Married-spouse-absent, Other-service, Not-in-family, Asian-Pac-Islander, Male,-11,0,50, Japan, <=50K
43, Self-emp-not-inc,68357, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,-22,0,50, United-States, <=50K
35, Private,342918, HS-grad,13, Never-married, Craft-repair, Other-relative, White, Male,45,1,49, United-States, <=50K
29, Private,544683, 9th,3, Married-civ-spouse, Exec-managerial, Husband, White, Male,20,-1,40, Holand-Netherlands, <=50K
20, Private,146100, Some-college,10, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,38,0,10, ?, <=50K
56, Private,339048, HS-grad,9, Married-spouse-absent, Adm-clerical, Other-relative, White, Male,13,0,24, United-States, <=50K
42, Self-emp-inc,198640, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Other, Male,8611,0,49, Thailand, >50K
20, Private,315973, 11th,6, Never-married, Other-service, Not-in-family, White, Male,29,1,9, Mexico, <=50K
35, Private,297164, HS-grad,9, Married-spouse-absent, Transport-moving, Other-relative, White, Male,0,1,49, United-States, <=50K
45, Private,182275, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Male,56,0,40, England, >50K
36, Private,453600, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,8575,-1,50, South, >50K
43, Private,208082, Bachelors,13, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,37,-1,45, Mexico, <=50K
64, Private,57783, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Male,24,0,51, United-States, <=50K
41, Self-emp-not-inc,375284, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-7,0,49, United-States, <=50K
55, Private,174345, HS-grad,9, Married-spouse-absent, Other-service, Not-in-family, White, Female,-23,1,37, United-States, <=50K
45, Self-emp-not-inc,202938, HS-grad,9, Married-spouse-absent, Craft-repair, Unmarried, White, Male,7854,0,50, United-States, <=50K
45, Private,216641, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,-4,0,14, United-States, <=50K
36, Private,302054, Bachelors,13, Married-civ-spouse, Sales, Not-in-family, White, Male,29,-1,49, United-States, <=50K
46, Private,399947, Masters,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7870,0,49, United-States, >50K
42, Private,294387, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,-12,0,40, United-States, <=50K
36, Private,270958, HS-grad,9, Divorced, Transport-moving, Other-relative, White, Male,14,0,31, Thailand, <=50K
78, Private,63346, HS-grad,9, Widowed, Sales, Unmarried, White, Female,22,2,22, United-States, <=50K
56, Private,368691, HS-grad,9, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,4,2,50, Mexico, <=50K
34, Private,372053, HS-grad,9, Never-married, Transport-moving, Not-in-family, Other, Male,-6,0,30, United-States, <=50K
45, Federal-gov,39143, Masters,14, Widowed, Adm-clerical, Not-in-family, Black, Male,31,0,40, United-States, <=50K
30, Private,49740, HS-grad,9, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,-19,-1,36, United-States, <=50K
44, Private,272137, Masters,14, Divorced, Adm-clerical, Unmarried, Black, Female,-23,2,40, Outlying-US(Guam-USVI-etc), <=50K
32, Private,215744, 11th,7, Separated, Other-service, Not-in-family, White, Male,-4,1,31, United-States, <=50K
40, Private,155896, Assoc-acdm,13, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,8208,0,50, Taiwan, >50K
46, Private,300244, Prof-school,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,4507,-1,49, United-States, >50K
45, Private,374898, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,-56,0,13, Cuba, <=50K
18, Private,216789, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,11,0,40, United-States, <=50K
40, Private,181736, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1,40, Mexico, <=50K
17, Private,165717, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,-8,2,30, United-States, <=50K
41, Private,185338, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,8464,-1,50, United-States, >50K
46, Private,185128, HS-grad,9, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,-14,0,51, United-States, <=50K
49, Private,384674, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,3647,-1,49, United-States, <=50K
45, Private,192546, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,23,1,34, United-States, <=50K
25, Private,217992, Bachelors,13, Never-married, Transport-moving, Not-in-family, White, Male,37,2,49, United-States, <=50K
18, Private,308433, 12th,4, Never-married, Other-service, Not-in-family, White, Male,-7,1,29, Mexico, <=50K
48, ?,41158, HS-grad,9, Never-married, ?, Not-in-family, Amer-Indian-Eskimo, Male,-16,1,20, United-States, <=50K
50, ?,368331, HS-grad,9, Never-married, ?, Not-in-family, White, Male,26,1,18, United-States, <=50K
34, Private,181822, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7836,1,49, Mexico, <=50K
28, Private,245105, Some-college,10, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,25,0,49, United-States, <=50K
32, Self-emp-not-inc,214013, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,7,0,50, United-States, <=50K
33, Private,476849, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,30,-2,49, Philippines, >50K
45, Private,308082, Assoc-acdm,4, Married-civ-spouse, Transport-moving, Husband, White, Male,8200,0,49, Philippines, >50K
33, Private,176475, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,3771,1,16, United-States, <=50K
43, Private,267929, 5th-6th,3, Married-civ-spouse, Transport-moving, Husband, White, Male,30,1,40, Mexico, <=50K
50, Private,187883, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,8007,-1,50, United-States, >50K
42, Self-emp-not-inc,202948, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,26,1,49, United-States, <=50K
43, Private,334719, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,5,1,40, United-States, <=50K
56, Self-emp-not-inc,74559, Some-college,10, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,19,1,50, Puerto-Rico, <=50K
34, Private,229083, Assoc-acdm,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,19,0,49, Mexico, >50K
42, Private,514501, Bachelors,13, Married-spouse-absent, Sales, Other-relative, Asian-Pac-Islander, Male,42,1,49, Vietnam, <=50K
65, Private,176582, HS-grad,9, Widowed, Other-service, Not-in-family, White, Male,13,1,20, United-States, <=50K
45, Private,324857, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,24,-1,49, Canada, <=50K
49, Never-worked,252598, 10th,4, Divorced, Transport-moving, Not-in-family, White, Female,64,0,51, United-States, <=50K
27, Private,46805, Some-college,10, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,22,0,29, United-States, <=50K
33, Private,323504, 11th,7, Divorced, Craft-repair, Not-in-family, White, Male,9,1,49, United-States, <=50K
42, Private,215803, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,-1,0,49, United-States, <=50K
51, Private,293403, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-2,0,49, United-States, <=50K
48, Private,214017, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,7869,0,49, United-States, >50K
48, Self-emp-not-inc,293986, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,33,0,40, United-States, <=50K
52, Private,207401, Assoc-acdm,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15669,-2,49, United-States, >50K
43, Private,146212, 9th,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-8,1,40, United-States, <=50K
