age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
51, Private,200521, 9th,4, Divorced, Adm-clerical, Unmarried, White, Male,-66,-2,40, United-States, <=50K
21, Private,69865, 11th,7, Never-married, Priv-house-serv, Own-child, White, Female,-57,0,40, United-States, <=50K
64, Private,14486, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,-6,0,48, United-States, >50K
25, Federal-gov,134351, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Male,37,0,40, United-States, <=50K
42, Private,199732, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,20,-4,56, United-States, >50K
27, Private,136563, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Female,-3,4,40, United-States, <=50K
15, Never-worked,199482, HS-grad,9, Married-civ-spouse, ?, Husband, Black, Male,15,-2,40, United-States, <=50K
54, Federal-gov,26268, Bachelors,13, Married-civ-spouse, Sales, Unmarried, White, Male,77,-3,64, United-States, >50K
30, State-gov,152090, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,-40,-1,38, Cuba, <=50K
26, Private,73777, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,-17,0,40, United-States, <=50K
17, Never-worked,185391, 10th,8, Never-married, ?, Own-child, White, Male,-23,-1,10, United-States, <=50K
58, Private,309481, Assoc-voc,11, Married-civ-spouse, Sales, Wife, Black, Female,47,-1,56, United-States, >50K
58, Private,309613, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Female,37,0,54, United-States, >50K
29, State-gov,174666, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,-26,-1,37, United-States, <=50K
20, Private,96508, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Black, Male,3497,3,40, United-States, <=50K
26, Private,287377, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Female,11,2,51, United-States, <=50K
25, Federal-gov,72837, Some-college,10, Never-married, Sales, Unmarried, White, Male,26,0,40, United-States, <=50K
60, Private,57852, Some-college,15, Married-civ-spouse, Sales, Husband, Black, Female,24,0,44, United-States, >50K
61, Private,51681, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,16103,-2,61, United-States, >50K
31, State-gov,75188, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,-57,-1,38, United-States, <=50K
26, Self-emp-not-inc,33788, HS-grad,9, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,29,-2,40, United-States, <=50K
28, Federal-gov,136735, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,17,0,40, United-States, <=50K
31, Private,244074, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,-37,1,40, United-States, <=50K
25, Private,126275, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Female,21,3,40, United-States, <=50K
23, ?,160010, HS-grad,9, Never-married, ?, Other-relative, Asian-Pac-Islander, Male,13,0,40, England, <=50K
43, Private,53439, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,12,-2,40, Hungary, <=50K
38, Private,188617, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,-61,-1,49, United-States, <=50K
23, Private,86361, 10th,11, Never-married, Sales, Not-in-family, White, Male,22,-1,40, United-States, <=50K
22, Private,87725, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,-50,2,27, United-States, <=50K
42, Private,139400, 5th-6th,3, Married-spouse-absent, Handlers-cleaners, Unmarried, White, Male,-36,-3,40, Mexico, <=50K
34, Private,187519, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,572,2,45, China, <=50K
22, Private,43579, HS-grad,9, Never-married, Priv-house-serv, Not-in-family, White, Female,-36,-1,40, United-States, <=50K
51, Private,180954, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Male,-8,-2,53, United-States, <=50K
54, Private,217709, Assoc-voc,13, Widowed, Exec-managerial, Unmarried, White, Female,-17,0,12, United-States, <=50K
52, ?,175655, Bachelors,13, Married-civ-spouse, ?, Wife, Asian-Pac-Islander, Female,37,3,40, Iran, >50K
27, Private,17684, Some-college,10, Never-married, Sales, Not-in-family, White, Male,19,-2,40, United-States, <=50K
31, Private,326335, Some-college,10, Never-married, Sales, Own-child, Black, Female,-32,0,40, United-States, <=50K
32, Private,131494, HS-grad,9, Never-married, Adm-clerical, Other-relative, Black, Female,1,1,40, United-States, <=50K
69, Private,162828, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,-60,1,40, Taiwan, >50K
20, ?,187591, Assoc-voc,8, Never-married, ?, Not-in-family, White, Female,4252,-3,40, United-States, <=50K
35, Private,28915, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,-38,2,15, United-States, >50K
54, Private,18528, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Male,-6,-1,40, Germany, <=50K
54, State-gov,140289, Some-college,13, Separated, Sales, Not-in-family, Black, Male,30,1,21, United-States, <=50K
61, Private,9369, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, Black, Male,-37,0,48, United-States, >50K
57, Self-emp-not-inc,205387, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,-84,2,50, Taiwan, >50K
56, Private,154298, Some-college,11, Married-civ-spouse, Sales, Wife, Black, Female,34,-1,44, United-States, >50K
26, Federal-gov,148687, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Male,14,0,40, United-States, <=50K
63, Private,20122, Bachelors,13, Married-civ-spouse, Sales, Unmarried, White, Male,57,-3,62, United-States, >50K
47, Private,303632, 10th,7, Married-civ-spouse, Transport-moving, Husband, Black, Male,-47,2,43, United-States, <=50K
67, Self-emp-not-inc,237453, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,-73,1,50, Taiwan, >50K
24, Private,122960, 11th,10, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,13,2,40, Vietnam, <=50K
54, Private,177361, HS-grad,9, Widowed, Sales, Unmarried, White, Female,12,-1,40, United-States, <=50K
49, Self-emp-inc,105535, Prof-school,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,62,-1,58, United-States, >50K
48, State-gov,126307, Some-college,10, Separated, Adm-clerical, Not-in-family, Black, Female,12,2,25, United-States, <=50K
54, Private,37564, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,66,-3,64, United-States, >50K
32, Private,152646, HS-grad,9, Never-married, Sales, Own-child, Black, Female,-25,0,59, United-States, <=50K
34, Private,143720, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,-37,-1,49, United-States, <=50K
47, Private,126835, Assoc-voc,11, Never-married, Craft-repair, Unmarried, White, Male,30,-1,40, Portugal, <=50K
42, Private,61002, 7th-8th,15, Married-civ-spouse, Sales, Wife, Black, Female,18,-2,56, United-States, >50K
46, Private,154584, 7th-8th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,-31,1,40, United-States, <=50K
53, Private,333392, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Female,55,0,57, United-States, >50K
51, Federal-gov,25281, Bachelors,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,21,-1,40, China, <=50K
44, Federal-gov,175770, 11th,7, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,-20,2,40, Outlying-US(Guam-USVI-etc), <=50K
38, Private,62296, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,-20,1,40, United-States, <=50K
23, Private,132704, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Female,5,2,16, United-States, <=50K
16, Private,139191, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,3726,-1,40, France, <=50K
26, Private,99119, 1st-4th,3, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,-45,-3,40, China, <=50K
54, ?,63831, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,8045,1,40, United-States, >50K
31, Private,307924, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,-49,1,39, Taiwan, <=50K
22, Private,55947, 10th,7, Never-married, Machine-op-inspct, Not-in-family, White, Male,15,0,40, United-States, <=50K
15, Without-pay,244634, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Black, Female,-76,2,40, United-States, <=50K
23, Local-gov,68439, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,30,0,40, United-States, <=50K
47, Federal-gov,109051, HS-grad,9, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,35,-1,40, China, <=50K
41, Private,205414, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,39,-5,52, United-States, >50K
51, Private,168576, Some-college,10, Divorced, Craft-repair, Unmarried, White, Male,5,-1,54, United-States, <=50K
46, Private,143892, 5th-6th,3, Married-spouse-absent, Craft-repair, Unmarried, White, Male,-47,-3,40, Mexico, <=50K
22, Local-gov,142677, Masters,14, Never-married, Prof-specialty, Not-in-family, Other, Male,-105,-4,40, ?, <=50K
49, Federal-gov,39317, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,72,-1,60, United-States, >50K
23, Private,37585, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,3,3,40, Ecuador, <=50K
52, Private,152627, Some-college,10, Separated, Adm-clerical, Not-in-family, Black, Female,28,1,36, United-States, <=50K
23, Federal-gov,85718, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Male,51,0,40, United-States, <=50K
27, Federal-gov,111847, HS-grad,9, Divorced, Protective-serv, Not-in-family, White, Male,40,0,40, United-States, <=50K
60, Private,302600, 10th,6, Married-civ-spouse, Sales, Wife, Black, Female,27,-1,44, United-States, >50K
65, Private,194235, HS-grad,9, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,6300,-1,51, Thailand, >50K
54, Private,328526, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Female,49,0,40, United-States, >50K
21, Private,102239, Assoc-voc,11, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,-20,2,40, El-Salvador, <=50K
54, Private,175118, HS-grad,9, Married-civ-spouse, Sales, Wife, Black, Female,29,-1,44, United-States, >50K
49, Federal-gov,24911, Bachelors,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,15,-1,40, China, <=50K
44, Private,195471, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Male,1269,1,69, United-States, <=50K
53, Private,34045, Bachelors,13, Divorced, Sales, Unmarried, White, Female,61,-3,62, United-States, >50K
31, Private,283114, Some-college,10, Never-married, Adm-clerical, Not-in-family, Black, Female,-9,1,40, United-States, <=50K
55, Private,209684, Masters,11, Married-civ-spouse, Sales, Wife, Black, Female,33,0,44, United-States, >50K
51, Private,148669, 7th-8th,13, Married-spouse-absent, Adm-clerical, Other-relative, Black, Male,-44,0,40, United-States, <=50K
45, Private,64642, 7th-8th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,-48,1,40, United-States, <=50K
50, ?,62969, Bachelors,13, Married-civ-spouse, ?, Wife, Asian-Pac-Islander, Female,32,3,40, Iran, <=50K
39, Private,270627, 5th-6th,4, Divorced, Other-service, Unmarried, White, Female,13,-2,40, Mexico, <=50K
56, Private,64875, Some-college,11, Married-civ-spouse, Sales, Wife, Black, Female,20,0,40, United-States, >50K
22, Private,77884, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,48,0,40, United-States, <=50K
34, Private,214091, HS-grad,9, Never-married, Adm-clerical, Other-relative, Black, Female,-21,1,40, United-States, >50K
19, Private,104705, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Black, Female,3996,4,40, United-States, <=50K
35, Private,77990, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,-31,0,40, United-States, <=50K
55, ?,158765, HS-grad,9, Married-civ-spouse, ?, Husband, Black, Male,42,-1,40, United-States, >50K
32, State-gov,23733, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,-35,-1,40, United-States, <=50K
54, Private,46691, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,83,-3,60, United-States, >50K
34, Private,293611, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,-70,2,45, ?, <=50K
31, Local-gov,264989, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,-22,1,40, United-States, <=50K
49, Private,126836, 7th-8th,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-13,2,58, United-States, <=50K
20, ?,142299, 7th-8th,6, Never-married, ?, Own-child, White, Female,8,0,40, United-States, <=50K
45, Federal-gov,45304, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Male,12,0,40, United-States, <=50K
44, Local-gov,113994, HS-grad,7, Never-married, Other-service, Not-in-family, Black, Male,20,-1,40, United-States, <=50K
24, Private,96148, 11th,9, Never-married, Sales, Own-child, White, Male,-27,2,40, United-States, <=50K
58, Private,197200, HS-grad,15, Married-civ-spouse, Prof-specialty, Wife, Black, Female,9,0,56, United-States, >50K
26, Self-emp-not-inc,85425, HS-grad,9, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,18,-2,40, United-States, <=50K
18, ?,172566, 7th-8th,6, Never-married, ?, Own-child, Black, Male,-8,0,40, United-States, <=50K
19, Private,52518, 11th,7, Never-married, Priv-house-serv, Own-child, White, Female,-46,0,40, United-States, <=50K
50, Private,382592, 10th,7, Married-civ-spouse, Transport-moving, Husband, Black, Male,-13,3,42, United-States, <=50K
24, Private,120420, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Female,15,2,40, United-States, <=50K
48, Private,194845, HS-grad,9, Widowed, Exec-managerial, Unmarried, White, Female,21,1,40, United-States, <=50K
48, ?,168452, HS-grad,9, Married-civ-spouse, ?, Husband, Black, Male,8030,-1,40, United-States, >50K
50, Private,73533, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,42,-3,43, United-States, >50K
19, Private,28018, 11th,7, Never-married, Farming-fishing, Own-child, White, Female,-52,5,23, United-States, <=50K
31, Private,192578, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,-27,0,46, United-States, <=50K
33, Private,149984, 7th-8th,5, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,-37,0,40, Laos, <=50K
21, Private,281877, HS-grad,9, Married-AF-spouse, Adm-clerical, Other-relative, White, Female,-21,1,40, United-States, >50K
52, Federal-gov,92590, HS-grad,9, Never-married, Protective-serv, Not-in-family, Black, Male,31,1,40, United-States, <=50K
29, Private,31406, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,22,0,40, United-States, <=50K
49, Private,75153, 10th,6, Divorced, Other-service, Not-in-family, Black, Female,-3,-2,40, United-States, <=50K
16, Private,53680, HS-grad,9, Never-married, Craft-repair, Not-in-family, Black, Male,2943,-1,40, Poland, <=50K
32, State-gov,158315, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,-40,-1,38, United-States, <=50K
57, Private,168254, Masters,6, Married-civ-spouse, Sales, Wife, Black, Female,36,0,44, United-States, >50K
31, Private,302072, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,-24,1,40, United-States, <=50K
22, Private,166592, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,4026,-1,48, Philippines, <=50K
57, Federal-gov,32716, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,71,-2,61, United-States, >50K
20, Private,60046, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,40,1,40, United-States, <=50K
26, Local-gov,209965, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,-1,-1,61, United-States, >50K
59, Private,123285, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, Black, Male,-45,0,48, United-States, >50K
44, Private,204358, HS-grad,9, Divorced, Other-service, Unmarried, Black, Male,9,1,64, Cuba, <=50K
21, Federal-gov,78848, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,44,0,40, United-States, <=50K
27, Private,16663, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,10,-1,40, United-States, <=50K
28, Private,92691, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,2222,0,40, United-States, <=50K
27, Private,36283, HS-grad,9, Married-AF-spouse, Adm-clerical, Wife, White, Female,-60,2,40, United-States, <=50K
19, Private,103780, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,-22,0,40, China, <=50K
49, Federal-gov,23900, HS-grad,9, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,3,-1,40, China, <=50K
23, Federal-gov,70053, Some-college,10, Never-married, Sales, Not-in-family, White, Male,15,0,40, United-States, <=50K
49, Private,270914, 10th,7, Married-civ-spouse, Transport-moving, Husband, Black, Male,-28,3,43, United-States, <=50K
22, Private,127541, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Female,7,2,38, United-States, <=50K
46, Federal-gov,184741, Masters,11, Divorced, Prof-specialty, Not-in-family, White, Male,3,0,40, United-States, <=50K
50, Private,29811, Assoc-voc,11, Divorced, Prof-specialty, Not-in-family, White, Male,8,0,43, United-States, <=50K
22, Local-gov,262822, Masters,14, Never-married, Prof-specialty, Not-in-family, Other, Male,-84,-4,40, ?, <=50K
15, Never-worked,162291, 10th,8, Never-married, ?, Own-child, White, Male,-14,0,40, United-States, <=50K
22, Private,122514, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,11,2,30, United-States, <=50K
39, Private,211585, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Male,-85,3,45, United-States, <=50K
53, Private,163883, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Male,-13,-1,34, United-States, <=50K
52, Private,236012, 5th-6th,4, Divorced, Other-service, Unmarried, White, Female,15,-2,40, Mexico, <=50K
59, Self-emp-inc,33016, Prof-school,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,81,-1,55, United-States, >50K
19, Private,26939, 11th,7, Never-married, Farming-fishing, Not-in-family, White, Female,-74,5,25, United-States, <=50K
56, Private,27353, Bachelors,13, Divorced, Exec-managerial, Unmarried, Black, Female,-11,0,45, Germany, <=50K
58, Private,90401, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,-14,0,40, United-States, <=50K
25, Private,125506, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Female,14,2,40, United-States, <=50K
49, ?,149255, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,7760,-1,40, United-States, >50K
50, Private,39979, Bachelors,11, Divorced, Sales, Not-in-family, White, Male,-66,-2,40, Columbia, <=50K
67, Private,188249, HS-grad,9, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,6042,-1,41, Thailand, >50K
17, Private,76116, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,-28,2,40, United-States, <=50K
15, Local-gov,174497, Some-college,10, Never-married, ?, Own-child, Black, Female,38,2,12, United-States, <=50K
60, Private,174309, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,11,-3,52, United-States, >50K
45, Private,77011, 7th-8th,7, Never-married, Other-service, Not-in-family, Black, Female,10,-2,40, United-States, <=50K
43, Private,241493, HS-grad,9, Divorced, Other-service, Unmarried, Black, Male,3985,1,66, Cuba, <=50K
15, ?,169384, 10th,7, Never-married, ?, Own-child, White, Male,-13,0,40, United-States, <=50K
26, Self-emp-not-inc,76269, 10th,11, Never-married, Sales, Not-in-family, White, Male,18,0,40, United-States, <=50K
29, Local-gov,192803, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,-6,-1,60, United-States, >50K
31, Private,61932, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,3263,0,52, Philippines, <=50K
38, Private,228323, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-59,-1,49, United-States, <=50K
28, Federal-gov,51086, Some-college,10, Never-married, Sales, Unmarried, White, Male,23,0,40, United-States, <=50K
29, Private,21997, Some-college,10, Divorced, Adm-clerical, Own-child, White, Female,-29,0,59, United-States, <=50K
27, Private,156716, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,-12,3,31, United-States, <=50K
64, Self-emp-inc,183085, HS-grad,9, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,5899,0,40, Thailand, >50K
41, Private,195052, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,22,-4,52, United-States, >50K
44, Federal-gov,108875, HS-grad,9, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,26,1,40, United-States, >50K
25, Federal-gov,82419, Some-college,10, Never-married, Sales, Not-in-family, White, Male,40,0,40, United-States, <=50K
67, Federal-gov,40391, Some-college,13, Married-civ-spouse, Protective-serv, Husband, White, Male,-7,2,40, United-States, >50K
15, ?,178454, 10th,7, Never-married, ?, Own-child, White, Male,-6,0,10, United-States, <=50K
49, Federal-gov,80679, HS-grad,12, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,26,-1,40, China, <=50K
57, Private,318693, Masters,11, Married-civ-spouse, Sales, Husband, Black, Female,48,-1,43, United-States, >50K
40, Local-gov,194875, Masters,14, Never-married, Prof-specialty, Unmarried, White, Male,-9,-2,58, United-States, >50K
70, Private,165755, Bachelors,12, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,-84,2,21, Taiwan, >50K
32, Private,101429, 11th,9, Never-married, Adm-clerical, Not-in-family, White, Female,43,-2,40, Japan, <=50K
31, Private,86801, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,-24,1,40, United-States, <=50K
56, Private,160427, Assoc-voc,11, Widowed, Sales, Unmarried, White, Female,9,0,40, United-States, <=50K
58, Private,327704, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, Black, Female,37,-1,44, United-States, >50K
49, Private,63637, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,-17,0,40, United-States, <=50K
53, Private,325650, HS-grad,9, Married-civ-spouse, Sales, Wife, Black, Female,38,0,40, United-States, >50K
47, Federal-gov,176070, Masters,11, Divorced, Prof-specialty, Not-in-family, White, Male,-6,0,43, United-States, <=50K
20, Private,65208, Some-college,10, Never-married, ?, Not-in-family, White, Female,50,0,30, United-States, <=50K
33, Private,30046, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,-21,0,40, United-States, <=50K
18, ?,185077, HS-grad,9, Never-married, ?, Not-in-family, White, Female,3952,-2,40, United-States, <=50K
50, Federal-gov,99504, HS-grad,9, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,4392,-1,40, China, <=50K
45, Private,157821, 5th-6th,3, Married-spouse-absent, Craft-repair, Unmarried, White, Male,-46,-3,40, Mexico, <=50K
54, Private,45154, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,89,-3,62, United-States, >50K
56, Private,174358, 11th,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,-24,2,40, United-States, >50K
18, Private,130539, HS-grad,9, Never-married, Adm-clerical, Other-relative, White, Male,33,0,40, Haiti, <=50K
28, Private,240425, 5th-6th,4, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,-42,2,40, Mexico, <=50K
61, Private,34233, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,76,-2,62, United-States, >50K
41, Private,164044, HS-grad,9, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,4663,0,40, United-States, <=50K
51, Self-emp-inc,46350, Prof-school,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,74,-2,58, United-States, >50K
22, Private,33699, 11th,7, Never-married, Farming-fishing, Own-child, White, Female,-62,4,22, United-States, <=50K
68, Private,153871, Bachelors,13, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,-69,2,40, Taiwan, >50K
30, Private,23819, Some-college,10, Divorced, Adm-clerical, Own-child, White, Female,-31,0,40, United-States, <=50K
32, Private,104908, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,-39,0,40, United-States, <=50K
25, Private,141847, Some-college,10, Never-married, Sales, Not-in-family, White, Female,37,3,32, United-States, <=50K
53, Private,332921, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Female,36,0,40, United-States, >50K
56, Private,314879, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Female,46,1,40, United-States, >50K
29, Private,105968, HS-grad,9, Married-AF-spouse, Adm-clerical, Other-relative, White, Female,-53,2,40, United-States, <=50K
59, Local-gov,223025, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,7,0,51, United-States, >50K
60, Private,32119, 11th,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,-6,2,7, United-States, >50K
15, Never-worked,55317, 10th,8, Never-married, ?, Own-child, White, Male,-40,1,9, United-States, <=50K
60, ?,182998, Assoc-acdm,12, Married-civ-spouse, ?, Husband, White, Male,-49,3,40, United-States, <=50K
35, Private,207003, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,-25,0,45, Taiwan, <=50K
57, Self-emp-not-inc,226105, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,-95,0,50, Taiwan, <=50K
25, Federal-gov,110005, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Female,28,0,40, Taiwan, <=50K
37, Private,74321, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,-32,0,40, United-States, <=50K
22, Local-gov,141474, Masters,14, Never-married, Prof-specialty, Not-in-family, Other, Male,-81,-4,40, ?, <=50K
18, Private,55944, 10th,6, Never-married, Craft-repair, Not-in-family, Black, Female,-15,0,40, United-States, <=50K
14, Local-gov,197412, Some-college,10, Never-married, ?, Own-child, Black, Female,46,1,13, United-States, <=50K
29, Private,77178, Prof-school,14, Never-married, Prof-specialty, Not-in-family, White, Female,14628,0,36, United-States, >50K
40, Private,246812, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,-40,-1,49, United-States, <=50K
31, Private,77057, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,-39,0,40, United-States, <=50K
49, Private,38073, 11th,11, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,14,1,40, United-States, <=50K
60, Private,83680, 11th,7, Never-married, Sales, Not-in-family, White, Female,-34,1,20, Canada, <=50K
33, Private,140548, 11th,3, Married-spouse-absent, Craft-repair, Unmarried, White, Male,-31,-4,40, South, <=50K
53, Private,37535, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,49,-3,60, United-States, >50K
30, Private,181759, HS-grad,9, Never-married, Adm-clerical, Other-relative, Black, Female,-15,0,40, United-States, <=50K
57, Private,171807, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Other-relative, Black, Male,-5,0,40, United-States, >50K
57, Self-emp-inc,149538, HS-grad,9, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,3275,0,40, South, >50K
32, Private,31439, Some-college,10, Divorced, Adm-clerical, Own-child, White, Female,-47,0,40, United-States, <=50K
44, Private,217191, HS-grad,7, Divorced, Other-service, Unmarried, Black, Male,3647,1,40, Cuba, <=50K
53, Private,165306, HS-grad,10, Divorced, Sales, Unmarried, White, Male,16,-1,55, United-States, <=50K
27, Private,85834, Some-college,10, Never-married, Sales, Not-in-family, White, Male,26,-1,40, United-States, <=50K
50, Private,342494, HS-grad,9, Married-civ-spouse, Sales, Wife, Black, Female,53,-1,44, United-States, >50K
55, Private,40263, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,88,-2,63, United-States, >50K
51, Private,40746, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,88,-3,62, United-States, >50K
60, Private,16829, 11th,7, Never-married, Transport-moving, Husband, White, Male,-43,2,14, United-States, >50K
